@relation arff_backlog-weka.filters.unsupervised.instance.RemoveDuplicates-weka.filters.unsupervised.instance.RemoveDuplicates-weka.filters.unsupervised.instance.RemoveDuplicates-weka.filters.unsupervised.instance.RemoveDuplicates-weka.filters.unsupervised.instance.RemoveDuplicates-weka.filters.unsupervised.instance.RemoveDuplicates-weka.filters.unsupervised.instance.RemoveDuplicates-weka.filters.unsupervised.instance.RemoveDuplicates-weka.filters.unsupervised.instance.RemoveDuplicates-weka.filters.unsupervised.instance.RemoveDuplicates-weka.filters.unsupervised.instance.RemoveDuplicates-weka.filters.unsupervised.instance.RemoveDuplicates-weka.filters.unsupervised.instance.RemoveDuplicates-weka.filters.unsupervised.instance.RemoveDuplicates-weka.filters.unsupervised.instance.RemoveDuplicates-weka.filters.unsupervised.instance.RemoveDuplicates-weka.filters.unsupervised.instance.RemoveDuplicates-weka.filters.unsupervised.instance.RemoveDuplicates-weka.filters.unsupervised.instance.RemoveDuplicates-weka.filters.unsupervised.instance.RemoveDuplicates-weka.filters.unsupervised.instance.RemoveDuplicates-weka.filters.unsupervised.instance.RemoveDuplicates-weka.filters.unsupervised.instance.RemoveDuplicates-weka.filters.unsupervised.instance.RemoveDuplicates-weka.filters.unsupervised.instance.RemoveDuplicates-weka.filters.unsupervised.instance.RemoveDuplicates-weka.filters.unsupervised.instance.RemoveDuplicates-weka.filters.unsupervised.instance.RemoveDuplicates-weka.filters.unsupervised.instance.RemoveDuplicates-weka.filters.unsupervised.instance.RemoveDuplicates-weka.filters.unsupervised.instance.RemoveDuplicates-weka.filters.unsupervised.instance.RemoveDuplicates-weka.filters.unsupervised.instance.RemoveDuplicates-weka.filters.unsupervised.instance.RemoveDuplicates-weka.filters.unsupervised.instance.RemoveDuplicates-weka.filters.unsupervised.instance.RemoveDuplicates-weka.filters.unsupervised.instance.RemoveDuplicates-weka.filters.unsupervised.instance.RemoveDuplicates

@attribute procmem_read numeric
@attribute winhooks_used numeric
@attribute services_opened numeric
@attribute regkeys_read numeric
@attribute network_connections numeric
@attribute memory_modified numeric
@attribute regkeys_created numeric
@attribute processes_exited numeric
@attribute files_deleted numeric
@attribute regkeys_deleted numeric
@attribute threads numeric
@attribute directories_created numeric
@attribute mutexes_created numeric
@attribute regkeys_opened numeric
@attribute files_created numeric
@attribute services_modified numeric
@attribute files_opened numeric
@attribute files_copied numeric
@attribute processes_created numeric
@attribute directories_searched numeric
@attribute files_written numeric
@attribute mutexes_opened numeric
@attribute regkeys_closed numeric
@attribute libraries_loaded numeric
@attribute files_moved numeric
@attribute debugger_check numeric
@attribute regkeys_written numeric
@attribute services_created numeric
@attribute services_started numeric
@attribute system_modified numeric
@attribute files_executed numeric
@attribute files_read numeric
@attribute processes_modified numeric
@attribute directories_deleted numeric
@attribute files_modified numeric
@attribute procmem_written numeric
@attribute dlls_loaded numeric
@attribute class {emf_good,emf_bad,jpg_good,jpg_bad,gif_good,gif_bad,doc_good,doc_bad,docx_good,docx_bad,WMF_good,WMF_bad,bmp_good,bmp_bad,pptx_good,pptx_bad,png_good,png_bad,xls_good,xls_bad,xlsx_good,xlsx_bad,pdf_good,pdf_bad,exe_good,exe_bad,zip_good,zip_bad,rtf_good,rtf_bad,ppt_good,ppt_bad,xml_good,xml_bad,xhtml_good,xhtml_bad,tif_good,tif_bad,elf_good,elf_bad,sh_good,sh_bad,other_good,other_bad}

@data
29,0,3,812,35,99,67,0,0,6,20,30,2,239,164,3,10,0,1,2237,0,9,191,132,0,1,24,0,0,0,0,8,6,0,8,65,60,pdf_good
0,0,0,3280,0,128,1,1,0,0,4,1,0,63,81,0,39,0,1,122,0,0,1,69,0,1,0,0,0,0,0,97,4,0,6,0,35,jpg_good
0,0,0,3273,0,121,1,1,0,0,4,1,0,63,83,0,42,0,1,122,0,0,1,69,0,1,0,0,0,0,0,99,4,0,6,0,35,tif_good
29,0,3,812,33,94,67,0,0,6,21,30,2,239,176,3,10,0,1,2379,0,9,191,132,0,1,24,0,0,0,0,8,7,0,11,65,60,pdf_good
0,15,1,9200,28,376,100,0,1,21,21,9,34,5862,224,1,31,0,0,375,7,11,2500,256,1,20,46,0,1,0,0,410,222,0,22,0,187,docx_good
0,0,0,3270,0,129,1,1,0,0,4,1,0,63,79,0,40,0,1,122,0,0,1,69,0,1,0,0,0,0,0,95,4,0,6,0,35,tif_good
29,0,3,812,31,94,67,0,0,6,16,30,2,239,175,3,10,0,1,2371,0,9,191,132,0,1,24,0,0,0,0,8,5,0,11,65,61,pdf_good
0,0,0,3270,0,129,1,1,0,0,4,1,0,63,81,0,42,0,1,122,0,0,1,69,0,1,0,0,0,0,0,97,4,0,6,0,35,tif_good
0,15,1,9264,29,378,88,0,1,16,19,6,34,5799,204,1,30,0,0,236,6,13,2389,235,1,53,30,0,1,0,0,248,292,0,16,0,188,doc_good
0,0,0,3286,0,128,1,1,0,0,4,1,0,63,79,0,40,0,1,122,0,0,1,69,0,1,0,0,0,0,0,95,4,0,6,0,35,bmp_good
0,13,2,7364,29,305,92,0,1,16,18,6,36,4033,185,2,31,0,1,172,5,13,1801,267,1,27,34,0,2,0,0,227,244,0,14,0,203,doc_good
0,7,0,7690,21,221,54,0,1,21,14,6,35,4377,167,0,30,0,1,170,6,7,1521,154,1,8,32,0,0,0,0,221,171,0,14,0,187,doc_good
0,0,0,3277,0,127,1,1,0,0,4,1,0,63,80,0,41,0,1,122,0,0,1,69,0,1,0,0,0,0,0,96,4,0,6,0,35,png_good
0,0,0,3280,0,124,1,1,0,0,4,1,0,63,81,0,39,0,1,122,0,0,1,69,0,1,0,0,0,0,0,97,4,0,6,0,35,png_good
0,12,3,9655,36,462,109,0,24,24,24,15,44,6686,271,3,36,0,0,258,45,18,2911,281,1,16,62,0,0,0,0,550,291,0,32,0,250,docx_good
0,0,0,3280,0,128,1,1,0,0,4,1,0,63,81,0,39,0,1,122,0,0,1,69,0,1,0,0,0,0,0,97,4,0,6,0,35,png_good
0,0,0,3280,0,126,1,1,0,0,4,1,0,63,82,0,41,0,1,122,0,0,1,69,0,1,0,0,0,0,0,98,4,0,6,0,35,png_good
0,12,3,9411,34,508,101,0,9,19,27,15,35,6733,259,3,35,0,0,252,48,17,2822,263,1,11,50,0,0,0,0,600,193,0,33,0,225,docx_good
0,0,0,3340,0,94,4,1,0,0,5,1,0,46,61,0,28,0,2,118,0,0,2,38,0,1,0,0,0,0,0,86,3,0,4,0,27,gif_good
0,21,1,8470,27,464,96,0,1,16,17,6,35,4891,235,1,33,0,0,240,638,33,2391,241,1,49,31,0,1,0,0,283,1410,0,39,0,187,doc_good
0,0,0,3277,0,124,1,1,0,0,4,1,0,63,79,0,40,0,1,122,0,0,1,69,0,1,0,0,0,0,0,95,4,0,6,0,35,jpg_good
0,0,0,3270,0,126,1,1,0,0,4,1,0,63,79,0,40,0,1,122,0,0,1,69,0,1,0,0,0,0,0,95,4,0,6,0,35,tif_good
0,0,0,5,0,1,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,2,0,0,0,7,gif_good
0,0,0,16,0,0,0,0,0,0,2,0,0,4,0,0,0,0,1,13,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,tif_good
0,11,1,7157,31,298,76,0,1,16,17,6,32,3652,194,1,31,0,0,175,6,11,1543,177,1,17,21,0,1,0,0,235,209,0,17,0,182,doc_good
0,0,0,3270,0,129,1,1,0,0,4,1,0,63,81,0,43,0,1,122,0,0,1,69,0,1,0,0,0,0,0,97,4,0,6,0,35,tif_good
0,0,0,3280,0,129,1,1,0,0,4,1,0,63,81,0,39,0,1,122,0,0,1,69,0,1,0,0,0,0,0,97,4,0,6,0,35,bmp_good
0,7,0,6658,21,229,47,0,1,16,12,6,32,3400,169,0,31,0,0,160,6,7,1438,152,1,8,21,0,0,0,0,223,169,0,14,0,175,doc_good
0,3,0,2938,1,99,13,0,0,1,13,5,26,2328,57,0,15,0,0,25,3,3,972,105,1,2,9,0,0,0,0,140,104,0,7,0,122,doc_good
0,11,1,7805,21,300,76,0,1,16,14,6,33,4387,173,1,33,0,0,172,5,11,1512,164,1,25,21,0,0,0,0,232,200,0,13,0,179,doc_good
0,0,0,58,0,1,0,0,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,2,0,0,0,7,gif_good
0,0,0,3412,0,105,0,1,0,0,8,1,0,52,66,0,30,0,2,118,0,2,6,39,0,1,0,0,0,0,0,90,73,0,4,0,46,gif_good
0,13,1,8730,21,292,95,0,1,21,17,6,36,5557,174,1,30,0,1,234,6,11,2350,231,1,21,41,0,0,0,0,230,198,0,15,0,193,doc_good
0,17,1,8396,29,360,97,0,1,16,18,6,39,4750,203,1,33,0,1,236,6,33,2343,254,1,34,31,0,1,0,0,248,590,0,16,0,210,doc_good
0,11,0,7356,21,247,53,0,2,16,14,6,32,4093,172,0,30,0,0,160,42,10,1984,202,1,19,26,0,0,0,0,347,188,0,58,0,177,docx_good
0,0,0,3270,0,125,1,1,0,0,4,1,0,63,80,0,41,0,1,122,0,0,1,69,0,1,0,0,0,0,0,96,4,0,6,0,35,tif_good
0,3,0,5362,11,268,16,0,77,13,14,6,30,3989,479,0,14,0,0,44,188,5,1338,121,1,2,13,0,0,0,0,1820,107,0,111,0,156,docx_good
0,0,0,16,0,0,0,0,0,0,2,0,0,4,0,0,0,0,1,13,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,jpg_good
0,0,0,3277,0,130,1,1,0,0,4,1,0,63,79,0,40,0,1,122,0,0,1,69,0,1,0,0,0,0,0,95,4,0,6,0,35,png_good
0,13,1,8521,21,574,104,0,2,16,20,9,37,5030,200,1,36,0,0,370,8,31,2499,260,1,49,36,0,1,0,0,466,735,0,22,0,197,docx_good
0,15,2,8700,27,1409,69,0,0,15,18,5,31,4835,629,2,33,0,0,143,2,12,1543,206,1,92,23,0,1,0,0,3301,247,0,9,0,186,pptx_good
0,0,0,3270,0,130,1,1,0,0,4,1,0,63,79,0,40,0,1,122,0,0,1,69,0,1,0,0,0,0,0,95,4,0,6,0,35,tif_good
0,12,3,8783,34,489,97,0,26,19,25,15,51,5625,254,3,37,0,0,184,46,18,2075,237,1,16,44,0,0,0,0,322,391,0,29,0,252,doc_good
0,11,0,6915,21,328,47,0,2,16,15,6,34,3790,178,0,31,0,0,164,7,7,1603,159,1,9,21,0,0,0,0,507,174,0,17,0,175,docx_good
0,14,0,8486,29,424,85,0,2,16,17,6,33,5349,193,0,31,0,0,240,7,10,2598,233,1,25,30,0,0,0,0,509,196,0,19,0,195,docx_good
29,0,3,812,33,94,67,0,0,6,19,30,2,239,169,3,10,0,1,2323,0,9,191,133,0,1,24,0,0,0,0,8,5,0,11,65,61,pdf_good
0,0,0,3412,0,108,0,1,0,0,7,1,0,52,66,0,31,0,2,118,0,2,6,36,0,1,0,0,0,0,0,90,73,0,4,0,45,gif_good
0,0,0,3270,0,95,0,0,0,0,4,1,0,45,64,0,29,0,2,118,0,0,2,37,0,1,0,0,0,0,0,89,2,0,4,0,26,WMF_good
0,15,1,8180,27,747,73,0,0,15,18,5,32,4762,177,1,35,0,0,143,2,12,1577,200,1,78,24,0,1,0,0,4172,344,0,9,0,187,pptx_good
0,0,0,3267,0,96,0,0,0,0,4,1,0,45,62,0,29,0,2,118,0,0,2,37,0,1,0,0,0,0,0,87,2,0,4,0,26,WMF_good
29,0,0,304,0,68,47,0,0,2,13,21,2,62,136,0,6,0,1,1892,0,2,58,127,0,1,3,0,0,0,0,3,4,0,0,65,28,pdf_good
0,0,0,3280,0,128,1,1,0,0,4,1,0,63,83,0,42,0,1,122,0,0,1,69,0,1,0,0,0,0,0,99,4,0,6,0,35,jpg_good
0,0,0,3270,0,96,0,0,0,0,4,1,0,45,63,0,27,0,2,118,0,0,2,37,0,1,0,0,0,0,0,88,2,0,4,0,26,WMF_good
29,0,0,288,0,68,47,0,0,2,11,21,2,61,117,0,6,0,1,1574,0,2,58,122,0,1,3,0,0,0,0,3,4,0,3,65,26,pdf_good
0,13,2,8395,31,324,91,0,1,16,18,6,36,4647,197,2,30,0,1,236,5,13,2284,244,1,24,30,0,1,0,0,242,247,0,17,0,198,doc_good
0,15,2,8569,31,364,98,0,1,16,19,6,33,5019,202,2,30,0,0,365,6,11,2450,267,1,33,34,0,2,0,0,401,238,0,18,0,185,docx_good
0,19,1,8191,27,439,95,0,2,16,19,9,36,4947,222,1,31,0,0,366,8,13,2433,249,1,41,35,0,1,0,0,666,274,0,23,0,188,docx_good
0,12,3,9510,34,554,105,0,27,19,26,15,45,6845,268,3,36,0,0,252,48,18,2877,282,1,21,51,0,0,0,0,605,289,0,34,0,250,docx_good
0,0,0,3270,0,93,0,0,0,0,4,1,0,45,65,0,29,0,2,118,0,0,2,37,0,1,0,0,0,0,0,90,2,0,4,0,26,WMF_good
0,0,0,3277,0,127,1,1,0,0,4,1,0,63,80,0,41,0,1,122,0,0,1,69,0,1,0,0,0,0,0,96,4,0,6,0,35,jpg_good
29,0,0,288,0,68,47,0,0,2,12,21,2,61,118,0,6,0,1,1596,0,2,58,122,0,1,3,0,0,0,0,3,5,0,3,65,26,pdf_good
0,0,0,3415,0,99,0,1,0,0,7,1,0,52,67,0,29,0,2,118,0,2,6,35,0,1,0,0,0,0,0,91,72,0,4,0,45,gif_good
0,0,0,3277,0,130,1,1,0,0,4,1,0,63,81,0,42,0,1,122,0,0,1,69,0,1,0,0,0,0,0,97,4,0,6,0,35,png_good
0,11,0,8430,21,314,86,0,1,16,14,6,33,4907,187,0,31,0,0,236,283,11,2456,215,1,23,31,0,0,0,0,3227,191,0,22,0,178,docx_good
0,11,0,8179,19,283,57,0,2,16,13,6,34,4575,177,0,33,0,0,224,8,11,2273,209,1,13,30,0,0,0,0,449,205,0,18,0,179,docx_good
0,7,0,6642,21,202,47,0,1,16,13,6,35,3258,166,0,31,0,1,160,5,7,1306,147,1,7,20,0,0,0,0,221,165,0,13,0,182,doc_good
0,17,1,8995,27,473,93,0,1,16,19,9,37,5859,220,1,30,0,0,365,7,13,2446,267,1,60,35,0,1,0,0,267,288,0,20,0,191,doc_good
0,15,1,9650,29,414,96,0,1,16,20,9,35,5754,203,1,30,0,0,365,6,11,2388,250,1,74,35,0,1,0,0,248,247,0,19,0,194,doc_good
0,0,0,3270,0,95,0,0,0,0,4,1,0,45,64,0,28,0,2,118,0,0,2,37,0,1,0,0,0,0,0,89,2,0,4,0,26,WMF_good
0,11,0,8144,29,371,89,0,2,16,15,6,34,5080,194,0,31,0,0,240,7,11,2529,224,1,18,31,0,0,0,0,509,189,0,19,0,187,docx_good
0,25,1,8896,21,350,92,0,1,21,18,6,34,5589,182,1,30,0,0,247,6,11,2364,249,1,40,42,0,1,0,0,243,231,0,18,0,183,doc_good
0,0,0,3277,0,130,1,1,0,0,4,1,0,63,79,0,40,0,1,122,0,0,1,69,0,1,0,0,0,0,0,95,4,0,6,0,35,bmp_good
0,0,0,3286,0,127,1,1,0,0,4,1,0,63,79,0,40,0,1,122,0,0,1,69,0,1,0,0,0,0,0,95,4,0,6,0,35,jpg_good
0,0,0,3267,0,97,0,0,0,0,4,1,0,45,62,0,29,0,2,118,0,0,2,37,0,1,0,0,0,0,0,87,2,0,4,0,26,WMF_good
0,0,0,3270,0,96,0,0,0,0,4,1,0,45,65,0,30,0,2,118,0,0,2,37,0,1,0,0,0,0,0,90,2,0,4,0,26,WMF_good
0,19,1,7177,21,383,87,0,1,16,18,6,35,3827,185,1,36,0,0,175,63,33,1647,183,1,40,22,0,1,0,0,242,3547,0,18,0,184,doc_good
0,13,2,8310,27,595,70,0,0,15,16,5,30,4760,183,2,33,0,0,143,2,12,1656,208,1,91,23,0,2,0,0,5068,271,0,9,0,184,pptx_good
0,0,0,3270,0,128,1,1,0,0,4,1,0,63,83,0,44,0,1,122,0,0,1,69,0,1,0,0,0,0,0,99,4,0,6,0,35,tif_good
0,0,0,3280,0,124,1,1,0,0,4,1,0,63,83,0,41,0,1,122,0,0,1,69,0,1,0,0,0,0,0,99,4,0,6,0,35,jpg_good
0,0,0,3270,0,128,1,1,0,0,4,1,0,63,81,0,42,0,1,122,0,0,1,69,0,1,0,0,0,0,0,97,4,0,6,0,35,tif_good
0,11,0,7767,21,271,56,0,1,16,16,6,32,4684,174,0,31,0,0,228,6,11,2300,214,1,11,30,0,0,0,0,225,183,0,14,0,178,doc_good
0,0,0,3415,0,105,0,1,0,0,7,1,0,52,67,0,29,0,2,118,0,2,6,35,0,1,0,0,0,0,0,91,72,0,4,0,46,gif_good
0,0,0,68,0,1,0,0,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,2,0,0,0,8,bmp_good
29,0,3,812,29,94,67,0,0,6,20,30,2,239,175,3,10,0,1,2369,0,9,191,133,0,1,24,0,0,0,0,8,5,0,11,65,61,pdf_good
0,17,2,8276,29,505,69,0,0,15,18,5,30,4546,156,2,32,0,0,143,2,12,1654,211,1,36,23,0,2,0,0,4973,166,0,9,0,183,pptx_good
0,15,1,7956,31,336,88,0,1,16,19,6,34,4751,194,1,30,0,0,241,6,11,2319,238,1,20,30,0,1,0,0,237,228,0,16,0,185,doc_good
0,0,0,3286,0,128,1,1,0,0,4,1,0,63,80,0,41,0,1,122,0,0,1,69,0,1,0,0,0,0,0,96,4,0,6,0,35,bmp_good
0,14,3,9481,34,562,101,0,27,19,22,15,44,6790,269,3,35,0,0,252,48,17,2851,275,1,17,50,0,0,0,0,608,293,0,34,0,248,docx_good
0,0,0,3273,0,125,1,1,0,0,4,1,0,63,84,0,43,0,1,122,0,0,1,69,0,1,0,0,0,0,0,100,4,0,6,0,35,tif_good
29,0,3,812,32,94,67,0,0,6,19,30,2,239,169,3,10,0,1,2324,0,9,191,132,0,1,24,0,0,0,0,8,6,0,11,65,60,pdf_good
0,0,0,3270,0,96,0,0,0,0,4,1,0,45,64,0,29,0,2,118,0,0,2,37,0,1,0,0,0,0,0,89,2,0,4,0,26,WMF_good
0,7,1,8139,27,564,65,0,0,15,17,8,30,4388,171,1,33,0,0,152,2,12,1510,206,1,88,23,0,0,0,0,13993,264,0,9,0,184,pptx_good
0,0,0,3277,0,131,1,1,0,0,4,1,0,63,81,0,43,0,1,122,0,0,1,69,0,1,0,0,0,0,0,97,4,0,6,0,35,png_good
0,0,0,3267,0,97,0,0,0,0,4,1,0,45,61,0,28,0,2,118,0,0,2,37,0,1,0,0,0,0,0,86,2,0,4,0,26,WMF_good
0,0,0,3415,0,104,0,1,0,0,7,1,0,52,68,0,31,0,2,118,0,2,6,36,0,1,0,0,0,0,0,92,72,0,4,0,45,gif_good
0,7,0,8150,29,530,67,0,3,15,15,5,31,4420,171,0,32,0,0,143,6,12,1530,213,1,86,23,0,0,0,0,9745,268,0,9,0,183,pptx_good
0,0,0,3270,0,130,1,1,0,0,4,1,0,63,80,0,41,0,1,122,0,0,1,69,0,1,0,0,0,0,0,96,4,0,6,0,35,tif_good
29,0,3,812,33,94,67,0,0,6,19,30,2,239,173,3,10,0,1,2344,0,9,191,134,0,1,24,0,0,0,0,8,5,0,11,65,60,pdf_good
0,13,2,9068,21,323,97,0,1,16,19,6,32,5709,169,2,34,0,0,364,5,11,2375,248,1,44,34,0,1,0,0,228,231,0,14,0,183,doc_good
0,0,0,3270,0,126,1,1,0,0,4,1,0,63,80,0,40,0,1,122,0,0,1,69,0,1,0,0,0,0,0,96,4,0,6,0,35,tif_good
0,7,0,8065,29,297,62,0,0,15,16,5,30,4065,151,0,31,0,0,143,2,12,1481,196,1,20,23,0,0,0,0,1504,211,0,9,0,181,pptx_good
0,23,2,8300,29,629,69,0,0,15,17,5,30,4766,161,2,30,0,0,143,2,12,1658,206,1,99,23,0,2,0,0,5206,253,0,9,0,181,pptx_good
0,35,1,8073,27,462,96,0,1,16,17,6,36,4887,259,1,32,0,0,239,350,13,2386,243,1,52,31,0,1,0,0,311,284,0,48,0,187,doc_good
0,0,0,3280,0,128,1,1,0,0,4,1,0,63,85,0,43,0,1,122,0,0,1,69,0,1,0,0,0,0,0,101,4,0,6,0,35,png_good
0,0,0,3279,0,130,1,1,0,0,4,1,0,63,79,0,40,0,1,122,0,0,1,69,0,1,0,0,0,0,0,95,4,0,6,0,35,tif_good
0,0,0,3277,0,130,1,1,0,0,4,1,0,63,79,0,40,0,1,122,0,0,1,69,0,1,0,0,0,0,0,95,4,0,6,0,35,jpg_good
0,21,1,8458,29,410,96,0,1,16,15,6,36,4876,215,1,33,0,0,240,36,33,2384,236,1,42,31,0,1,0,0,258,822,0,26,0,191,doc_good
0,0,0,3280,0,127,1,1,0,0,4,1,0,63,81,0,39,0,1,122,0,0,1,69,0,1,0,0,0,0,0,97,4,0,6,0,35,bmp_good
0,0,0,3277,0,130,1,1,0,0,4,1,0,63,80,0,41,0,1,122,0,0,1,69,0,1,0,0,0,0,0,96,4,0,6,0,35,png_good
0,0,0,3343,0,93,4,1,0,0,5,1,0,46,67,0,32,0,2,118,0,0,2,38,0,1,0,0,0,0,0,92,3,0,4,0,27,gif_good
0,0,0,3273,0,128,1,1,0,0,4,1,0,63,82,0,40,0,1,122,0,0,1,69,0,1,0,0,0,0,0,98,4,0,6,0,35,tif_good
0,0,0,3286,0,130,1,1,0,0,4,1,0,63,79,0,40,0,1,122,0,0,1,69,0,1,0,0,0,0,0,95,4,0,6,0,35,bmp_good
0,7,0,7479,21,201,47,0,2,16,15,6,33,4362,192,0,30,0,0,163,526,7,1679,158,1,7,21,0,0,0,0,1012,170,0,695,0,176,docx_good
0,17,1,7919,31,371,91,0,1,21,17,6,35,4644,197,1,30,0,0,246,6,13,2330,236,1,30,41,0,1,0,0,241,281,0,16,0,184,doc_good
29,0,3,812,32,94,67,0,0,6,19,30,2,239,169,3,10,0,1,2324,0,9,191,133,0,1,24,0,0,0,0,8,6,0,11,65,61,pdf_good
0,15,1,8352,27,357,96,0,1,16,19,9,35,4856,202,1,33,0,0,301,6,11,2395,261,1,31,41,0,1,0,0,249,228,0,19,0,189,doc_good
0,0,0,3280,0,125,1,1,0,0,4,1,0,63,82,0,41,0,1,122,0,0,1,69,0,1,0,0,0,0,0,98,4,0,6,0,35,png_good
0,11,1,8630,21,285,75,0,1,16,16,6,33,5362,175,1,30,0,0,224,5,11,2215,222,1,19,30,0,0,0,0,232,195,0,14,0,181,doc_good
0,0,0,6,0,1,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,2,0,0,0,6,tif_good
0,21,1,9165,27,399,89,0,2,16,16,6,34,5655,200,1,31,0,0,366,11,13,2348,231,1,25,34,0,1,0,0,507,272,0,23,0,183,docx_good
0,0,0,3277,0,129,1,1,0,0,4,1,0,63,83,0,44,0,1,122,0,0,1,69,0,1,0,0,0,0,0,99,4,0,6,0,35,bmp_good
0,7,1,8167,27,824,68,0,1,15,17,5,31,5256,193,1,32,0,0,143,3,12,1534,185,1,120,23,0,1,0,0,2785,404,0,9,0,185,pptx_good
0,12,3,9427,36,523,103,0,27,19,25,15,35,6785,260,3,35,0,0,252,48,17,2844,266,1,14,50,0,0,0,0,600,223,0,33,0,230,docx_good
0,11,0,8018,19,322,57,0,1,16,14,6,33,4360,167,0,34,0,0,224,6,11,2172,210,1,19,30,0,0,0,0,2178,211,0,16,0,178,docx_good
0,25,1,8467,29,414,104,0,1,16,20,9,38,5054,211,1,32,0,0,305,7,33,2478,264,1,44,36,0,1,0,0,255,442,0,20,0,198,doc_good
0,0,0,3273,0,130,1,1,0,0,4,1,0,63,83,0,41,0,1,122,0,0,1,69,0,1,0,0,0,0,0,99,4,0,6,0,35,tif_good
0,0,0,3277,0,130,1,1,0,0,4,1,0,63,80,0,41,0,1,122,0,0,1,69,0,1,0,0,0,0,0,96,4,0,6,0,35,jpg_good
0,7,3,8254,30,529,66,0,0,15,16,5,30,5172,168,3,32,0,0,143,2,12,1634,213,1,35,23,0,2,0,0,4214,236,0,9,0,185,pptx_good
0,7,3,8523,20,1640,66,0,0,15,20,5,31,4522,617,3,32,0,0,143,2,12,1518,191,1,75,23,0,2,0,0,5669,233,0,8,0,186,pptx_good
0,21,1,8450,29,398,88,0,2,16,20,6,34,4909,205,1,31,0,0,372,20,13,2363,238,1,56,30,0,1,0,0,1054,288,0,708,0,186,docx_good
0,0,0,3286,0,129,1,1,0,0,4,1,0,63,82,0,43,0,1,122,0,0,1,69,0,1,0,0,0,0,0,98,4,0,6,0,35,jpg_good
0,0,0,3270,0,130,1,1,0,0,4,1,0,63,82,0,44,0,1,122,0,0,1,69,0,1,0,0,0,0,0,98,4,0,6,0,35,tif_good
0,15,1,8528,29,322,386,0,1,16,19,6,37,4732,190,1,32,0,1,236,7,13,2620,250,1,28,318,0,1,0,0,235,277,0,17,0,206,doc_good
0,12,0,8728,31,389,89,0,1,16,17,6,32,5301,198,0,31,0,0,243,7,11,2605,244,1,18,31,0,0,0,0,235,200,0,16,0,197,doc_good
0,7,0,8089,31,298,64,0,0,15,16,5,30,4153,154,0,29,0,0,143,2,12,1504,209,1,30,23,0,0,0,0,1691,220,0,9,0,184,pptx_good
0,17,1,10191,29,599,380,0,1,16,18,6,37,8852,269,1,31,0,0,239,6,33,4529,1725,1,68,315,0,1,0,0,244,724,0,20,0,262,doc_good
0,7,1,8135,29,486,67,0,0,15,16,5,30,4448,156,1,33,0,0,143,2,12,1529,188,1,60,23,0,1,0,0,1420,266,0,9,0,182,pptx_good
0,0,0,1952,0,28,10,0,0,0,3,0,8,1683,15,0,1,0,0,5,0,3,817,41,1,1,5,0,0,0,0,4,55,0,0,0,41,pptx_good
0,23,1,8390,27,374,103,0,1,16,21,6,34,5022,192,1,32,0,0,303,5,33,2458,262,1,38,35,0,1,0,0,237,1692,0,15,0,188,doc_good
29,0,0,288,0,68,47,0,0,2,13,21,2,61,135,0,6,0,1,1580,0,2,58,122,0,1,3,0,0,0,0,3,4,0,3,65,26,pdf_good
0,13,1,9440,21,401,110,0,1,21,20,9,38,5877,195,1,36,0,0,312,7,31,2523,263,1,42,47,0,1,0,0,255,689,0,21,0,198,doc_good
0,0,0,3343,0,94,4,1,0,0,5,1,0,46,65,0,30,0,2,118,0,0,2,38,0,1,0,0,0,0,0,90,3,0,4,0,27,gif_good
0,0,0,3340,0,96,4,0,0,0,4,1,0,46,62,0,29,0,2,118,0,0,2,37,0,1,0,0,0,0,0,87,3,0,4,0,27,gif_good
0,13,2,7318,31,306,82,0,1,16,18,6,35,3810,186,2,30,0,1,172,5,13,1650,207,1,25,21,0,2,0,0,229,246,0,14,0,202,doc_good
29,0,3,812,31,98,67,0,0,6,19,30,2,239,169,3,10,0,1,2324,0,9,191,133,0,1,24,0,0,0,0,8,5,0,11,65,60,pdf_good
0,0,0,1952,0,30,10,0,0,0,3,0,8,1683,15,0,1,0,0,5,0,3,817,41,1,1,5,0,0,0,0,4,55,0,0,0,41,pptx_good
0,5,0,3531,11,144,18,0,0,13,13,6,34,2606,98,0,17,0,1,44,6,7,1028,128,1,2,14,0,0,0,0,159,127,0,11,0,167,doc_good
0,8,0,8621,29,362,63,0,0,15,15,5,30,4748,160,0,32,0,0,150,2,12,1807,182,1,12,24,0,0,0,0,1879,221,0,9,0,192,pptx_good
0,5,0,3859,11,178,17,0,0,13,12,6,31,2734,110,0,17,0,0,47,5,7,1068,120,1,3,14,0,0,0,0,173,128,0,10,0,156,doc_good
0,0,0,1952,0,28,10,0,0,0,3,0,8,1683,15,0,1,0,0,5,0,3,817,42,1,1,5,0,0,0,0,4,55,0,0,0,41,pptx_good
0,0,0,3280,0,129,1,1,0,0,4,1,0,63,83,0,42,0,1,122,0,0,1,69,0,1,0,0,0,0,0,99,4,0,6,0,35,bmp_good
